,ProductName,ProductPrice,ProductDiscount
787,Mercurial Vapor 16 Academy IC Football Shoes For Men,"₹8,695","₹6,795"
788,City Rep TR Training & Gym Shoes For Men,"₹7,495","₹3,497"
789,LEBRON XX EP Basketball Shoes For Men,"₹10,495","₹12,877"
790,NK AIR MAX SYSTM Running Shoes For Men,"₹8,195","₹8,595"
791,Air Max Excee Sneakers For Men,"₹8,695","₹6,086"
792,Air Max Torch 4 Sneakers For Men,"₹11,495","₹5,246"
793,Running Shoes For Men,"₹6,295","₹6,297"
794,Air Max Impact 3 Sneakers For Men,"₹8,895","₹6,965"
795,Free RN NN Walking Shoes For Men,"₹4,995","₹7,390"
796,Running Shoes For Men,NA,"₹8,047"
797,E-Series AD Sneakers For Men,NA,"₹5,694"
798,SuperRep Go 3 Next Nature Flyknit Training & Gym Shoes ...,NA,"₹6,226"
799,Running Shoes For Men,NA,"₹3,497"
